"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18"
0,0.686256089696894,0.623007593460107,0.667932903708999,0.68607682920869,0.60101251996747,0.702151032903511,0.615918213232176,0.628301008289822,0.70033735816794,0.721519130671453,0.656359500888174,0.639783917448557,0.705910911294845,0.685253517696217,0.682643978236736,0.59627951940448,0.599987078406099
0.686256089696894,0,0.54141707883517,0.339198822380268,0.441430477324786,0.605374730074238,0.337411931878507,0.359690004224897,0.440594529060122,0.406080051856061,0.223125041380711,0.522673325660144,0.536952262549965,0.626969941177328,0.458109885891509,0.250313129672116,0.629144848811545,0.630790732151783
0.623007593460107,0.54141707883517,0,0.455854907676375,0.500398563899145,0.458171362825037,0.499437144834085,0.465160883469017,0.482257980563397,0.505480685798514,0.465449710611988,0.445232689882132,0.410957193600885,0.559792757858556,0.415866235104906,0.536149302956133,0.615660500725641,0.53088288777903
0.667932903708999,0.339198822380268,0.455854907676375,0,0.350522680021828,0.551476293226473,0.337049456049796,0.345247446651518,0.404892653196783,0.398079715085295,0.29963858342775,0.49281800056792,0.490361734307133,0.616957308956475,0.360287303068185,0.314726125475592,0.645651421462197,0.591541145029333
0.68607682920869,0.441430477324786,0.500398563899145,0.350522680021828,0,0.484980084797696,0.459205828791134,0.41516926947256,0.41382398244273,0.451322224215026,0.443356012171166,0.544072219012847,0.533172774589271,0.616092946840464,0.417825470831383,0.432080116853591,0.645734211620169,0.513376769886928
0.60101251996747,0.605374730074238,0.458171362825037,0.551476293226473,0.484980084797696,0,0.600628696020506,0.546325891925606,0.502806936458693,0.573005381994954,0.608540440779067,0.555366353830817,0.478303094053832,0.602839132883508,0.534481497321707,0.612406326703231,0.568922176702892,0.342858148109162
0.702151032903511,0.337411931878507,0.499437144834085,0.337049456049796,0.459205828791134,0.600628696020506,0,0.397907856605296,0.438749264983894,0.367873340194953,0.242494577750039,0.523377058138785,0.554795413794304,0.610214495983671,0.368801049785767,0.336414635220715,0.638623609360551,0.639647747337819
0.615918213232176,0.359690004224897,0.465160883469017,0.345247446651518,0.41516926947256,0.546325891925606,0.397907856605296,0,0.354971726042726,0.417046016411466,0.39599483080236,0.422689063737158,0.461807140332638,0.562667123726543,0.431994592325645,0.348364833064387,0.578509199403761,0.566645956654289
0.628301008289822,0.440594529060122,0.482257980563397,0.404892653196783,0.41382398244273,0.502806936458693,0.438749264983894,0.354971726042726,0,0.394346298616449,0.476078386114419,0.453117067253267,0.43197025679435,0.566169409978332,0.476740032718694,0.391496328940353,0.547445201657564,0.513987916627165
0.70033735816794,0.406080051856061,0.505480685798514,0.398079715085295,0.451322224215026,0.573005381994954,0.367873340194953,0.417046016411466,0.394346298616449,0,0.387932184539307,0.545448454158357,0.562667018875313,0.513237980502176,0.443859126301831,0.264910471900197,0.539469587769501,0.612360986806852
0.721519130671453,0.223125041380711,0.465449710611988,0.29963858342775,0.443356012171166,0.608540440779067,0.242494577750039,0.39599483080236,0.476078386114419,0.387932184539307,0,0.513345295696712,0.528743355070374,0.607072780847808,0.357088301994764,0.26028044098507,0.669077249691896,0.636669192533445
0.656359500888174,0.522673325660144,0.445232689882132,0.49281800056792,0.544072219012847,0.555366353830817,0.523377058138785,0.422689063737158,0.453117067253267,0.545448454158357,0.513345295696712,0,0.340402377496033,0.559189413835399,0.468306848225527,0.518144459248911,0.615476263768486,0.568588272553803
0.639783917448557,0.536952262549965,0.410957193600885,0.490361734307133,0.533172774589271,0.478303094053832,0.554795413794304,0.461807140332638,0.43197025679435,0.562667018875313,0.528743355070374,0.340402377496033,0,0.562134740696917,0.491611811371885,0.52461763502761,0.583398030124384,0.512426581367328
0.705910911294845,0.626969941177328,0.559792757858556,0.616957308956475,0.616092946840464,0.602839132883508,0.610214495983671,0.562667123726543,0.566169409978332,0.513237980502176,0.607072780847808,0.559189413835399,0.562134740696917,0,0.592364927158175,0.544671557822509,0.350057897396431,0.583087687479055
0.685253517696217,0.458109885891509,0.415866235104906,0.360287303068185,0.417825470831383,0.534481497321707,0.368801049785767,0.431994592325645,0.476740032718694,0.443859126301831,0.357088301994764,0.468306848225527,0.491611811371885,0.592364927158175,0,0.419872457789381,0.654524876089756,0.554057835876231
0.682643978236736,0.250313129672116,0.536149302956133,0.314726125475592,0.432080116853591,0.612406326703231,0.336414635220715,0.348364833064387,0.391496328940353,0.264910471900197,0.26028044098507,0.518144459248911,0.52461763502761,0.544671557822509,0.419872457789381,0,0.56660122283698,0.620052180334011
0.59627951940448,0.629144848811545,0.615660500725641,0.645651421462197,0.645734211620169,0.568922176702892,0.638623609360551,0.578509199403761,0.547445201657564,0.539469587769501,0.669077249691896,0.615476263768486,0.583398030124384,0.350057897396431,0.654524876089756,0.56660122283698,0,0.59562463909496
0.599987078406099,0.630790732151783,0.53088288777903,0.591541145029333,0.513376769886928,0.342858148109162,0.639647747337819,0.566645956654289,0.513987916627165,0.612360986806852,0.636669192533445,0.568588272553803,0.512426581367328,0.583087687479055,0.554057835876231,0.620052180334011,0.59562463909496,0
